timestamp,device,interface,event,severity,ip,message
2026-05-06 22:13:53,router1,eth1,cpu_spike,WARNING,185.182.118.83,router1 CPU usage at 86%
2026-05-06 22:15:47,firewall1,wlan0,high_latency,WARNING,39.138.80.212,Latency spike on firewall1 reaching 331ms
2026-05-06 22:14:55,router1,eth2,normal_traffic,INFO,54.220.81.25,router1 normal traffic flow stable
2026-05-06 22:15:56,switch1,eth0,high_latency,WARNING,18.235.38.114,Latency spike on switch1 reaching 304ms
2026-05-06 22:15:57,router2,eth0,normal_traffic,INFO,131.30.87.232,router2 normal traffic flow stable
2026-05-06 22:12:51,firewall1,eth0,normal_traffic,INFO,131.72.156.175,firewall1 normal traffic flow stable
2026-05-06 22:12:58,switch1,eth0,dns_timeout,WARNING,52.245.52.157,DNS timeout resolving domain for client 52.245.52.157
2026-05-06 22:15:40,switch2,wlan0,high_latency,WARNING,15.40.194.143,Latency spike on switch2 reaching 348ms
2026-05-06 22:12:23,router2,eth0,interface_up,INFO,84.184.166.103,router2 interface eth0 is UP
2026-05-06 22:15:09,router1,eth2,cpu_spike,WARNING,80.24.175.232,router1 CPU usage at 96%
2026-05-06 22:11:49,switch2,eth0,interface_up,INFO,203.162.58.135,switch2 interface eth0 is UP
2026-05-06 22:14:51,firewall1,wlan0,interface_up,INFO,131.200.119.195,firewall1 interface wlan0 is UP
2026-05-06 22:12:20,router2,wlan0,interface_up,INFO,157.130.2.63,router2 interface wlan0 is UP
2026-05-06 22:14:18,switch1,eth1,normal_traffic,INFO,170.64.117.35,switch1 normal traffic flow stable
2026-05-06 22:11:27,switch1,eth1,cpu_spike,WARNING,93.17.81.103,switch1 CPU usage at 86%
2026-05-06 22:13:18,router1,wlan0,normal_traffic,INFO,130.52.70.244,router1 normal traffic flow stable
2026-05-06 22:14:52,router1,eth1,normal_traffic,INFO,36.95.85.21,router1 normal traffic flow stable
2026-05-06 22:14:48,firewall1,eth1,normal_traffic,INFO,10.181.223.63,firewall1 normal traffic flow stable
2026-05-06 22:13:55,router2,eth1,dhcp_failure,CRITICAL,196.138.157.143,DHCP request failed from client 196.138.157.143
2026-05-06 22:14:56,switch2,eth2,normal_traffic,INFO,12.85.232.143,switch2 normal traffic flow stable
2026-05-06 22:12:30,switch2,wlan0,high_latency,WARNING,74.28.243.39,Latency spike on switch2 reaching 216ms
2026-05-06 22:16:13,router1,eth2,interface_up,INFO,110.147.78.161,router1 interface eth2 is UP
2026-05-06 22:11:29,router2,eth2,interface_up,INFO,37.199.38.194,router2 interface eth2 is UP
2026-05-06 22:11:35,switch1,eth2,interface_up,INFO,52.168.131.154,switch1 interface eth2 is UP
2026-05-06 22:11:55,switch2,eth2,normal_traffic,INFO,65.213.197.27,switch2 normal traffic flow stable
2026-05-06 22:15:34,firewall1,eth2,normal_traffic,INFO,3.241.215.176,firewall1 normal traffic flow stable
2026-05-06 22:15:09,router2,eth0,high_latency,WARNING,9.243.78.32,Latency spike on router2 reaching 186ms
2026-05-06 22:12:30,switch2,eth0,normal_traffic,INFO,212.5.9.94,switch2 normal traffic flow stable
2026-05-06 22:11:43,switch1,wlan0,packet_loss,WARNING,191.67.49.223,High packet loss detected on switch1 (28%)
2026-05-06 22:13:21,switch1,eth1,high_latency,WARNING,193.55.129.154,Latency spike on switch1 reaching 453ms
2026-05-06 22:11:52,firewall1,eth2,normal_traffic,INFO,203.139.65.237,firewall1 normal traffic flow stable
2026-05-06 22:13:55,switch1,eth0,normal_traffic,INFO,177.3.93.230,switch1 normal traffic flow stable
2026-05-06 22:16:18,router2,wlan0,dns_timeout,WARNING,53.214.195.171,DNS timeout resolving domain for client 53.214.195.171
2026-05-06 22:11:29,switch1,eth1,packet_loss,WARNING,47.221.205.9,High packet loss detected on switch1 (10%)
2026-05-06 22:12:15,router1,eth0,normal_traffic,INFO,177.35.251.110,router1 normal traffic flow stable
2026-05-06 22:12:19,switch2,eth0,dhcp_failure,CRITICAL,39.69.121.98,DHCP request failed from client 39.69.121.98
2026-05-06 22:12:19,router2,wlan0,normal_traffic,INFO,98.151.146.107,router2 normal traffic flow stable
2026-05-06 22:15:48,firewall1,eth2,normal_traffic,INFO,24.19.86.102,firewall1 normal traffic flow stable
2026-05-06 22:15:14,router2,eth0,normal_traffic,INFO,200.179.14.195,router2 normal traffic flow stable
2026-05-06 22:13:02,router1,eth1,interface_up,INFO,51.153.120.204,router1 interface eth1 is UP
2026-05-06 22:12:28,router2,wlan0,normal_traffic,INFO,97.121.234.9,router2 normal traffic flow stable
2026-05-06 22:15:28,firewall1,eth2,normal_traffic,INFO,177.17.14.42,firewall1 normal traffic flow stable
2026-05-06 22:12:49,switch1,eth1,normal_traffic,INFO,53.216.60.138,switch1 normal traffic flow stable
2026-05-06 22:16:06,switch2,eth2,normal_traffic,INFO,33.175.16.223,switch2 normal traffic flow stable
2026-05-06 22:13:21,firewall1,eth2,interface_down,CRITICAL,16.247.137.127,firewall1 interface eth2 is DOWN
2026-05-06 22:11:33,switch1,eth1,high_latency,WARNING,205.67.24.152,Latency spike on switch1 reaching 107ms
2026-05-06 22:14:46,switch2,eth2,normal_traffic,INFO,48.75.182.61,switch2 normal traffic flow stable
2026-05-06 22:13:10,switch2,eth0,normal_traffic,INFO,89.155.221.86,switch2 normal traffic flow stable
2026-05-06 22:13:29,switch2,eth0,packet_loss,WARNING,71.101.243.20,High packet loss detected on switch2 (26%)
2026-05-06 22:14:21,switch2,eth2,dns_timeout,WARNING,79.33.216.18,DNS timeout resolving domain for client 79.33.216.18
2026-05-06 22:15:58,router2,eth1,dhcp_failure,CRITICAL,140.118.80.161,DHCP request failed from client 140.118.80.161
2026-05-06 22:14:44,firewall1,wlan0,interface_up,INFO,107.125.36.95,firewall1 interface wlan0 is UP
2026-05-06 22:11:47,firewall1,eth0,normal_traffic,INFO,216.115.178.170,firewall1 normal traffic flow stable
2026-05-06 22:13:09,router2,eth1,normal_traffic,INFO,148.34.18.199,router2 normal traffic flow stable
2026-05-06 22:12:07,switch1,eth1,normal_traffic,INFO,89.199.216.78,switch1 normal traffic flow stable
2026-05-06 22:14:31,router1,eth1,interface_down,CRITICAL,208.82.134.64,router1 interface eth1 is DOWN
2026-05-06 22:14:45,router1,eth0,normal_traffic,INFO,82.48.98.191,router1 normal traffic flow stable
2026-05-06 22:16:01,router2,eth1,normal_traffic,INFO,220.23.215.230,router2 normal traffic flow stable
2026-05-06 22:13:58,switch1,eth0,normal_traffic,INFO,95.143.117.237,switch1 normal traffic flow stable
2026-05-06 22:12:51,router2,eth1,normal_traffic,INFO,90.34.10.196,router2 normal traffic flow stable
2026-05-06 22:16:04,switch2,eth1,normal_traffic,INFO,162.215.156.215,switch2 normal traffic flow stable
2026-05-06 22:11:30,firewall1,eth2,normal_traffic,INFO,139.37.128.55,firewall1 normal traffic flow stable
2026-05-06 22:12:07,router2,eth1,interface_up,INFO,156.129.49.48,router2 interface eth1 is UP
2026-05-06 22:14:32,firewall1,eth2,normal_traffic,INFO,121.51.163.30,firewall1 normal traffic flow stable
2026-05-06 22:11:56,switch2,eth0,normal_traffic,INFO,164.131.255.120,switch2 normal traffic flow stable
2026-05-06 22:12:10,router2,eth2,packet_loss,WARNING,30.209.24.156,High packet loss detected on router2 (20%)
2026-05-06 22:11:44,firewall1,eth0,normal_traffic,INFO,131.116.242.160,firewall1 normal traffic flow stable
2026-05-06 22:12:18,firewall1,eth1,packet_loss,WARNING,199.165.87.84,High packet loss detected on firewall1 (8%)
2026-05-06 22:14:52,router1,eth0,normal_traffic,INFO,99.160.133.78,router1 normal traffic flow stable
2026-05-06 22:13:57,router2,eth2,normal_traffic,INFO,212.87.1.144,router2 normal traffic flow stable
2026-05-06 22:15:54,switch1,eth1,normal_traffic,INFO,176.194.135.41,switch1 normal traffic flow stable
2026-05-06 22:13:44,router1,wlan0,normal_traffic,INFO,162.243.89.86,router1 normal traffic flow stable
2026-05-06 22:13:17,firewall1,eth1,normal_traffic,INFO,113.152.85.214,firewall1 normal traffic flow stable
2026-05-06 22:15:36,switch1,wlan0,interface_up,INFO,181.10.103.83,switch1 interface wlan0 is UP
2026-05-06 22:14:21,router1,wlan0,interface_down,CRITICAL,200.73.143.234,router1 interface wlan0 is DOWN
2026-05-06 22:14:23,switch2,eth0,packet_loss,WARNING,131.62.225.49,High packet loss detected on switch2 (10%)
2026-05-06 22:15:39,switch2,eth2,normal_traffic,INFO,105.125.62.219,switch2 normal traffic flow stable
2026-05-06 22:15:57,switch2,eth1,high_latency,WARNING,178.161.177.189,Latency spike on switch2 reaching 287ms
2026-05-06 22:12:53,firewall1,eth0,normal_traffic,INFO,173.138.215.106,firewall1 normal traffic flow stable
2026-05-06 22:14:16,switch1,eth0,normal_traffic,INFO,10.162.82.149,switch1 normal traffic flow stable
2026-05-06 22:14:24,switch1,eth1,packet_loss,WARNING,122.105.179.138,High packet loss detected on switch1 (19%)
2026-05-06 22:15:02,router1,wlan0,high_latency,WARNING,117.181.41.201,Latency spike on router1 reaching 414ms
2026-05-06 22:11:48,router1,eth2,normal_traffic,INFO,173.41.4.147,router1 normal traffic flow stable
2026-05-06 22:15:14,switch1,eth0,normal_traffic,INFO,63.82.213.72,switch1 normal traffic flow stable
2026-05-06 22:14:21,router1,wlan0,normal_traffic,INFO,90.164.52.36,router1 normal traffic flow stable
2026-05-06 22:15:23,switch2,eth1,normal_traffic,INFO,178.115.219.161,switch2 normal traffic flow stable
2026-05-06 22:14:15,switch2,eth1,dhcp_failure,CRITICAL,26.164.13.252,DHCP request failed from client 26.164.13.252
2026-05-06 22:13:45,router2,eth2,normal_traffic,INFO,216.159.150.224,router2 normal traffic flow stable
2026-05-06 22:12:30,router2,eth1,cpu_spike,WARNING,87.62.194.85,router2 CPU usage at 92%
2026-05-06 22:14:07,switch1,eth2,normal_traffic,INFO,119.17.229.61,switch1 normal traffic flow stable
2026-05-06 22:15:46,switch2,eth0,interface_up,INFO,139.114.246.241,switch2 interface eth0 is UP
2026-05-06 22:14:45,switch1,eth0,high_latency,WARNING,119.201.122.98,Latency spike on switch1 reaching 131ms
2026-05-06 22:13:43,router1,wlan0,normal_traffic,INFO,79.16.55.23,router1 normal traffic flow stable
2026-05-06 22:13:31,firewall1,wlan0,packet_loss,WARNING,56.185.124.11,High packet loss detected on firewall1 (26%)
2026-05-06 22:14:10,router1,eth2,dns_timeout,WARNING,161.173.238.232,DNS timeout resolving domain for client 161.173.238.232
2026-05-06 22:12:29,switch2,eth0,normal_traffic,INFO,171.125.154.174,switch2 normal traffic flow stable
2026-05-06 22:11:58,switch1,eth2,normal_traffic,INFO,222.170.50.173,switch1 normal traffic flow stable
2026-05-06 22:14:20,firewall1,eth1,high_latency,WARNING,168.147.143.83,Latency spike on firewall1 reaching 404ms
2026-05-06 22:16:24,firewall1,eth0,normal_traffic,INFO,67.240.21.59,firewall1 normal traffic flow stable
2026-05-06 22:14:17,router1,eth2,interface_down,CRITICAL,151.115.114.40,router1 interface eth2 is DOWN
2026-05-06 22:14:51,router1,eth0,normal_traffic,INFO,122.230.145.178,router1 normal traffic flow stable
2026-05-06 22:12:47,switch2,eth0,normal_traffic,INFO,162.194.125.144,switch2 normal traffic flow stable
2026-05-06 22:12:30,switch2,eth2,normal_traffic,INFO,17.116.218.246,switch2 normal traffic flow stable
2026-05-06 22:15:51,router1,eth0,normal_traffic,INFO,186.166.28.220,router1 normal traffic flow stable
2026-05-06 22:15:48,firewall1,eth1,high_latency,WARNING,132.76.110.193,Latency spike on firewall1 reaching 276ms
2026-05-06 22:12:36,switch2,eth0,normal_traffic,INFO,102.185.218.172,switch2 normal traffic flow stable
2026-05-06 22:15:26,router1,eth0,normal_traffic,INFO,135.31.217.163,router1 normal traffic flow stable
2026-05-06 22:15:26,router1,eth1,normal_traffic,INFO,26.203.123.244,router1 normal traffic flow stable
2026-05-06 22:14:31,switch2,eth1,interface_down,CRITICAL,176.7.25.34,switch2 interface eth1 is DOWN
2026-05-06 22:12:30,router2,eth1,high_latency,WARNING,93.6.236.140,Latency spike on router2 reaching 454ms
2026-05-06 22:12:32,switch2,wlan0,normal_traffic,INFO,98.131.108.37,switch2 normal traffic flow stable
2026-05-06 22:13:14,firewall1,eth2,cpu_spike,WARNING,59.96.57.41,firewall1 CPU usage at 87%
2026-05-06 22:14:43,switch1,wlan0,high_latency,WARNING,44.66.238.126,Latency spike on switch1 reaching 347ms
2026-05-06 22:15:51,router2,eth1,normal_traffic,INFO,5.186.20.53,router2 normal traffic flow stable
2026-05-06 22:11:40,router1,eth1,interface_up,INFO,158.4.79.191,router1 interface eth1 is UP
2026-05-06 22:14:20,router1,eth2,normal_traffic,INFO,91.25.176.70,router1 normal traffic flow stable
2026-05-06 22:16:00,firewall1,wlan0,cpu_spike,WARNING,52.19.118.179,firewall1 CPU usage at 86%
2026-05-06 22:15:19,switch2,eth1,normal_traffic,INFO,8.184.164.27,switch2 normal traffic flow stable
2026-05-06 22:15:04,router1,wlan0,normal_traffic,INFO,101.154.144.249,router1 normal traffic flow stable
2026-05-06 22:14:41,firewall1,eth1,normal_traffic,INFO,172.67.238.166,firewall1 normal traffic flow stable
2026-05-06 22:13:21,firewall1,eth1,normal_traffic,INFO,90.100.193.178,firewall1 normal traffic flow stable
2026-05-06 22:11:50,switch1,eth2,dns_timeout,WARNING,215.67.196.62,DNS timeout resolving domain for client 215.67.196.62
2026-05-06 22:13:25,router1,eth2,normal_traffic,INFO,119.132.159.106,router1 normal traffic flow stable
2026-05-06 22:15:45,router1,eth0,interface_down,CRITICAL,209.167.30.242,router1 interface eth0 is DOWN
2026-05-06 22:12:08,switch2,wlan0,normal_traffic,INFO,60.63.75.190,switch2 normal traffic flow stable
2026-05-06 22:15:11,router1,eth0,normal_traffic,INFO,157.67.87.47,router1 normal traffic flow stable
2026-05-06 22:13:49,switch1,eth1,interface_down,CRITICAL,166.218.33.152,switch1 interface eth1 is DOWN
2026-05-06 22:16:06,switch1,eth1,normal_traffic,INFO,149.65.170.176,switch1 normal traffic flow stable
2026-05-06 22:12:14,switch2,eth1,normal_traffic,INFO,222.241.53.145,switch2 normal traffic flow stable
2026-05-06 22:12:03,switch1,wlan0,interface_up,INFO,130.245.141.131,switch1 interface wlan0 is UP
2026-05-06 22:11:45,router2,wlan0,high_latency,WARNING,210.219.237.242,Latency spike on router2 reaching 138ms
2026-05-06 22:13:28,switch1,eth2,packet_loss,WARNING,202.43.113.109,High packet loss detected on switch1 (23%)
2026-05-06 22:12:57,router1,eth2,packet_loss,WARNING,166.117.161.161,High packet loss detected on router1 (5%)
2026-05-06 22:15:10,router2,eth0,interface_up,INFO,218.184.64.15,router2 interface eth0 is UP
2026-05-06 22:12:16,router1,eth1,normal_traffic,INFO,139.121.31.133,router1 normal traffic flow stable
2026-05-06 22:14:55,router2,wlan0,high_latency,WARNING,184.235.192.25,Latency spike on router2 reaching 198ms
2026-05-06 22:12:14,switch2,eth0,normal_traffic,INFO,165.199.82.66,switch2 normal traffic flow stable
2026-05-06 22:14:11,router2,eth0,interface_down,CRITICAL,133.248.233.70,router2 interface eth0 is DOWN
2026-05-06 22:15:34,router1,eth0,normal_traffic,INFO,142.243.98.250,router1 normal traffic flow stable
2026-05-06 22:12:46,router1,eth0,normal_traffic,INFO,162.73.215.101,router1 normal traffic flow stable
2026-05-06 22:13:12,router1,eth1,packet_loss,WARNING,100.234.153.76,High packet loss detected on router1 (17%)
2026-05-06 22:15:04,switch1,eth1,normal_traffic,INFO,46.79.45.102,switch1 normal traffic flow stable
2026-05-06 22:13:21,switch2,eth0,normal_traffic,INFO,71.12.166.255,switch2 normal traffic flow stable
2026-05-06 22:11:50,switch2,eth1,interface_up,INFO,11.168.215.137,switch2 interface eth1 is UP
2026-05-06 22:12:58,router1,eth0,high_latency,WARNING,37.144.75.142,Latency spike on router1 reaching 262ms
2026-05-06 22:15:59,router1,eth0,normal_traffic,INFO,39.57.182.209,router1 normal traffic flow stable
2026-05-06 22:14:40,switch2,eth0,normal_traffic,INFO,195.50.76.41,switch2 normal traffic flow stable
2026-05-06 22:13:19,switch2,eth0,normal_traffic,INFO,117.141.192.117,switch2 normal traffic flow stable
2026-05-06 22:13:43,switch1,eth1,packet_loss,WARNING,79.110.71.94,High packet loss detected on switch1 (39%)
2026-05-06 22:16:05,router2,eth0,high_latency,WARNING,103.184.254.185,Latency spike on router2 reaching 421ms
2026-05-06 22:13:57,router2,eth0,normal_traffic,INFO,135.172.83.225,router2 normal traffic flow stable
2026-05-06 22:15:22,router1,eth2,normal_traffic,INFO,72.69.50.238,router1 normal traffic flow stable
2026-05-06 22:13:01,router1,wlan0,normal_traffic,INFO,100.17.232.2,router1 normal traffic flow stable
2026-05-06 22:14:02,router1,eth2,normal_traffic,INFO,48.152.38.171,router1 normal traffic flow stable
2026-05-06 22:13:34,switch1,eth2,dns_timeout,WARNING,35.157.147.191,DNS timeout resolving domain for client 35.157.147.191
2026-05-06 22:13:00,router2,eth1,normal_traffic,INFO,1.69.92.152,router2 normal traffic flow stable
2026-05-06 22:11:59,switch1,eth0,interface_up,INFO,153.80.134.36,switch1 interface eth0 is UP
2026-05-06 22:16:01,firewall1,eth2,dhcp_failure,CRITICAL,200.219.48.197,DHCP request failed from client 200.219.48.197
2026-05-06 22:15:03,switch2,wlan0,normal_traffic,INFO,33.188.105.224,switch2 normal traffic flow stable
2026-05-06 22:12:04,router2,eth0,normal_traffic,INFO,23.181.41.144,router2 normal traffic flow stable
2026-05-06 22:12:30,router1,eth1,normal_traffic,INFO,96.154.189.91,router1 normal traffic flow stable
2026-05-06 22:11:58,switch2,eth2,dns_timeout,WARNING,199.159.49.63,DNS timeout resolving domain for client 199.159.49.63
2026-05-06 22:15:53,router1,eth2,interface_down,CRITICAL,117.67.116.236,router1 interface eth2 is DOWN
2026-05-06 22:13:56,router2,eth1,normal_traffic,INFO,41.241.33.91,router2 normal traffic flow stable
2026-05-06 22:11:59,switch1,wlan0,normal_traffic,INFO,174.54.6.202,switch1 normal traffic flow stable
2026-05-06 22:13:57,switch2,eth2,dns_timeout,WARNING,7.49.157.4,DNS timeout resolving domain for client 7.49.157.4
2026-05-06 22:15:54,switch1,eth1,normal_traffic,INFO,38.134.150.49,switch1 normal traffic flow stable
2026-05-06 22:14:54,router2,eth0,normal_traffic,INFO,98.219.60.161,router2 normal traffic flow stable
2026-05-06 22:13:30,switch2,eth1,packet_loss,WARNING,133.250.37.59,High packet loss detected on switch2 (26%)
2026-05-06 22:14:09,switch1,eth0,packet_loss,WARNING,195.86.39.36,High packet loss detected on switch1 (19%)
2026-05-06 22:15:48,switch2,wlan0,normal_traffic,INFO,2.39.74.120,switch2 normal traffic flow stable
2026-05-06 22:13:06,firewall1,eth2,high_latency,WARNING,47.56.207.77,Latency spike on firewall1 reaching 359ms
2026-05-06 22:14:00,switch1,eth2,normal_traffic,INFO,202.87.210.221,switch1 normal traffic flow stable
2026-05-06 22:13:58,switch1,wlan0,packet_loss,WARNING,17.95.229.237,High packet loss detected on switch1 (12%)
2026-05-06 22:12:03,switch1,eth0,high_latency,WARNING,168.15.112.176,Latency spike on switch1 reaching 155ms
2026-05-06 22:12:23,router1,eth2,packet_loss,WARNING,108.127.236.22,High packet loss detected on router1 (17%)
2026-05-06 22:12:39,router2,eth0,dhcp_failure,CRITICAL,209.190.222.64,DHCP request failed from client 209.190.222.64
2026-05-06 22:11:40,router2,eth0,normal_traffic,INFO,23.43.8.168,router2 normal traffic flow stable
2026-05-06 22:14:45,router1,eth2,dns_timeout,WARNING,18.214.93.50,DNS timeout resolving domain for client 18.214.93.50
2026-05-06 22:13:03,firewall1,eth0,dns_timeout,WARNING,95.63.88.171,DNS timeout resolving domain for client 95.63.88.171
2026-05-06 22:12:26,switch1,eth1,normal_traffic,INFO,99.59.93.136,switch1 normal traffic flow stable
2026-05-06 22:13:28,switch2,eth0,normal_traffic,INFO,132.215.133.20,switch2 normal traffic flow stable
2026-05-06 22:12:27,router1,wlan0,normal_traffic,INFO,216.88.239.180,router1 normal traffic flow stable
2026-05-06 22:12:06,firewall1,wlan0,normal_traffic,INFO,211.12.19.126,firewall1 normal traffic flow stable
2026-05-06 22:15:04,router2,eth1,normal_traffic,INFO,168.220.74.206,router2 normal traffic flow stable
2026-05-06 22:14:15,router2,eth2,normal_traffic,INFO,203.231.5.58,router2 normal traffic flow stable
2026-05-06 22:13:28,firewall1,eth1,dhcp_failure,CRITICAL,95.253.206.94,DHCP request failed from client 95.253.206.94
2026-05-06 22:16:17,switch1,eth2,normal_traffic,INFO,17.180.1.143,switch1 normal traffic flow stable
2026-05-06 22:12:58,switch1,wlan0,normal_traffic,INFO,194.122.145.157,switch1 normal traffic flow stable
2026-05-06 22:12:22,router2,eth2,dhcp_failure,CRITICAL,35.55.105.224,DHCP request failed from client 35.55.105.224
2026-05-06 22:13:50,switch2,eth0,normal_traffic,INFO,177.102.126.75,switch2 normal traffic flow stable
2026-05-06 22:13:42,router2,eth1,interface_up,INFO,208.219.108.96,router2 interface eth1 is UP
2026-05-06 22:11:30,router1,eth0,interface_up,INFO,150.209.245.43,router1 interface eth0 is UP
2026-05-06 22:13:40,switch1,eth0,normal_traffic,INFO,54.118.231.10,switch1 normal traffic flow stable
2026-05-06 22:11:37,switch1,eth0,normal_traffic,INFO,142.255.12.248,switch1 normal traffic flow stable
2026-05-06 22:16:24,switch1,eth2,normal_traffic,INFO,101.128.182.102,switch1 normal traffic flow stable
2026-05-06 22:13:50,router2,eth2,normal_traffic,INFO,166.105.207.108,router2 normal traffic flow stable
2026-05-06 22:14:30,router1,wlan0,cpu_spike,WARNING,72.105.134.5,router1 CPU usage at 100%
2026-05-06 22:14:46,firewall1,eth1,packet_loss,WARNING,161.200.143.201,High packet loss detected on firewall1 (7%)
2026-05-06 22:12:37,router2,wlan0,normal_traffic,INFO,46.56.129.248,router2 normal traffic flow stable
2026-05-06 22:12:44,switch2,eth0,dhcp_failure,CRITICAL,73.176.47.71,DHCP request failed from client 73.176.47.71
2026-05-06 22:15:37,switch1,wlan0,normal_traffic,INFO,178.123.21.82,switch1 normal traffic flow stable
2026-05-06 22:15:59,switch1,eth1,normal_traffic,INFO,220.118.141.144,switch1 normal traffic flow stable
2026-05-06 22:14:13,router1,eth0,normal_traffic,INFO,7.156.115.8,router1 normal traffic flow stable
2026-05-06 22:13:06,router1,eth1,normal_traffic,INFO,155.121.154.28,router1 normal traffic flow stable
2026-05-06 22:16:12,firewall1,eth2,normal_traffic,INFO,160.216.44.104,firewall1 normal traffic flow stable
2026-05-06 22:16:16,router1,eth2,dns_timeout,WARNING,194.14.121.8,DNS timeout resolving domain for client 194.14.121.8
2026-05-06 22:13:26,switch2,wlan0,high_latency,WARNING,24.215.83.119,Latency spike on switch2 reaching 188ms
2026-05-06 22:15:44,switch2,eth1,normal_traffic,INFO,145.8.97.53,switch2 normal traffic flow stable
2026-05-06 22:14:00,router2,eth0,normal_traffic,INFO,145.143.114.180,router2 normal traffic flow stable
2026-05-06 22:13:42,firewall1,eth1,normal_traffic,INFO,51.51.141.86,firewall1 normal traffic flow stable
2026-05-06 22:15:08,router2,eth2,dhcp_failure,CRITICAL,4.131.136.188,DHCP request failed from client 4.131.136.188
2026-05-06 22:15:29,switch2,eth0,normal_traffic,INFO,120.73.61.22,switch2 normal traffic flow stable
2026-05-06 22:15:43,firewall1,eth0,normal_traffic,INFO,56.15.235.124,firewall1 normal traffic flow stable
2026-05-06 22:13:55,router2,eth1,normal_traffic,INFO,56.7.22.136,router2 normal traffic flow stable
2026-05-06 22:14:44,firewall1,eth2,interface_down,CRITICAL,194.251.151.100,firewall1 interface eth2 is DOWN
2026-05-06 22:14:41,switch2,eth1,dhcp_failure,CRITICAL,92.106.177.242,DHCP request failed from client 92.106.177.242
2026-05-06 22:16:02,switch1,eth1,packet_loss,WARNING,154.171.106.206,High packet loss detected on switch1 (30%)
2026-05-06 22:14:29,switch2,eth2,normal_traffic,INFO,44.198.118.67,switch2 normal traffic flow stable
2026-05-06 22:13:11,firewall1,eth1,normal_traffic,INFO,1.136.38.70,firewall1 normal traffic flow stable
2026-05-06 22:12:41,switch2,eth0,normal_traffic,INFO,14.253.62.213,switch2 normal traffic flow stable
2026-05-06 22:11:57,router1,wlan0,normal_traffic,INFO,219.207.215.33,router1 normal traffic flow stable
2026-05-06 22:12:28,switch2,eth2,interface_down,CRITICAL,166.123.232.72,switch2 interface eth2 is DOWN
2026-05-06 22:12:33,firewall1,eth0,normal_traffic,INFO,141.36.169.89,firewall1 normal traffic flow stable
2026-05-06 22:14:41,firewall1,eth2,normal_traffic,INFO,129.8.240.27,firewall1 normal traffic flow stable
2026-05-06 22:12:04,firewall1,eth1,normal_traffic,INFO,74.139.98.16,firewall1 normal traffic flow stable
2026-05-06 22:13:01,firewall1,wlan0,normal_traffic,INFO,157.42.3.20,firewall1 normal traffic flow stable
2026-05-06 22:16:19,router1,eth2,normal_traffic,INFO,187.93.102.63,router1 normal traffic flow stable
2026-05-06 22:12:43,router2,eth1,normal_traffic,INFO,137.49.48.116,router2 normal traffic flow stable
2026-05-06 22:15:47,switch2,eth0,interface_down,CRITICAL,7.213.70.85,switch2 interface eth0 is DOWN
2026-05-06 22:11:45,switch2,wlan0,normal_traffic,INFO,63.176.120.76,switch2 normal traffic flow stable
2026-05-06 22:16:22,switch2,eth0,normal_traffic,INFO,142.93.198.112,switch2 normal traffic flow stable
2026-05-06 22:16:25,router2,eth1,normal_traffic,INFO,149.175.77.11,router2 normal traffic flow stable
2026-05-06 22:13:15,router1,eth2,normal_traffic,INFO,1.43.230.29,router1 normal traffic flow stable
2026-05-06 22:15:32,switch1,wlan0,packet_loss,WARNING,35.88.27.153,High packet loss detected on switch1 (34%)
2026-05-06 22:16:14,router1,eth2,interface_up,INFO,144.140.104.32,router1 interface eth2 is UP
2026-05-06 22:14:38,firewall1,eth2,normal_traffic,INFO,28.71.244.89,firewall1 normal traffic flow stable
2026-05-06 22:12:50,switch2,eth1,normal_traffic,INFO,108.224.55.90,switch2 normal traffic flow stable
2026-05-06 22:12:29,router2,eth1,cpu_spike,WARNING,96.235.63.175,router2 CPU usage at 89%
2026-05-06 22:11:31,switch2,eth2,normal_traffic,INFO,37.207.24.228,switch2 normal traffic flow stable
2026-05-06 22:13:46,switch1,eth0,interface_up,INFO,197.12.190.204,switch1 interface eth0 is UP
2026-05-06 22:13:04,router2,wlan0,dhcp_failure,CRITICAL,178.25.41.140,DHCP request failed from client 178.25.41.140
2026-05-06 22:14:45,firewall1,wlan0,normal_traffic,INFO,94.117.166.226,firewall1 normal traffic flow stable
2026-05-06 22:13:01,firewall1,wlan0,dns_timeout,WARNING,22.65.27.48,DNS timeout resolving domain for client 22.65.27.48
2026-05-06 22:14:17,switch2,eth0,normal_traffic,INFO,86.94.68.114,switch2 normal traffic flow stable
2026-05-06 22:15:52,router2,eth2,normal_traffic,INFO,216.130.62.69,router2 normal traffic flow stable
2026-05-06 22:16:04,router2,eth0,normal_traffic,INFO,184.196.49.219,router2 normal traffic flow stable
2026-05-06 22:11:48,router2,wlan0,normal_traffic,INFO,205.205.145.0,router2 normal traffic flow stable
2026-05-06 22:13:33,router1,eth1,normal_traffic,INFO,157.90.208.120,router1 normal traffic flow stable
2026-05-06 22:14:07,firewall1,wlan0,normal_traffic,INFO,95.212.67.13,firewall1 normal traffic flow stable
2026-05-06 22:12:10,switch1,eth1,normal_traffic,INFO,105.246.236.181,switch1 normal traffic flow stable
2026-05-06 22:11:34,firewall1,eth0,normal_traffic,INFO,183.183.7.240,firewall1 normal traffic flow stable
2026-05-06 22:15:35,router1,wlan0,normal_traffic,INFO,184.51.200.128,router1 normal traffic flow stable
